,X_crs,Y_crs,kronedurch
785,385910.6819208834,5816798.030318156,9.241509433964355
786,385919.38569446834,5816790.918997401,12.294339622644294
787,385924.08003409096,5816783.724657779,10.028301886794731
788,385915.2875812608,5816767.624657779,6.000000000001362
789,385912.74041144946,5816775.560506836,5.947169811322111
790,385924.7630529589,5816764.473714382,9.135849056605837
791,385917.1479586192,5816774.605789854,6.992452830190267
792,385885.7290906947,5816731.300129477,8.000000000001819
793,385888.75173220417,5816740.537865326,6.800000000001546
794,385925.74041144946,5816744.330318156,6.800000000001546
795,385891.53663786454,5816803.820884194,6.800000000001548
796,385900.7894680532,5816794.432204949,8.64905660377555
797,385891.82343031734,5816792.345412496,9.283018867926655
798,385897.21210956265,5816785.602016269,11.22641509434217
799,385902.5102227702,5816695.0095634395,12.000000000002728
800,385899.0498454117,5816802.185035137,9.745283018870145
801,385899.797015223,5816775.198242684,8.80377358490766
802,385740.16682654375,5816798.541638911,8.800000000002001
803,385755.5781472985,5816799.847299288,10.000000000002274
804,385763.376260506,5816799.785035137,5.566037735850319
805,385771.2498454117,5816800.858620043,10.00000000000227
806,385786.0007888079,5816801.598242684,8.800000000002001
807,385815.2536189966,5816804.975601175,8.000000000001819
808,385876.7781472985,5816798.14163891,6.000000000001364
809,385868.2139963551,5816799.660506835,9.566037735851223
810,385851.31588314753,5816796.68692193,7.5471698113224654
811,385837.41965673247,5816796.037865326,10.511320754719366
812,385821.50644918525,5816794.073714382,8.000000000001819
813,385883.68003409094,5816799.935978534,10.318867924530638
814,385770.6234303173,5816789.36428042,10.633962264153356
815,385757.99324163806,5816788.273714382,10.800000000002461
816,385742.51022277016,5816787.2397521185,8.000000000001819
817,385786.56682654377,5816789.741638911,4.800000000001091
818,385901.4687133362,5816764.428431364,10.135849056606071
819,385899.9215435249,5816750.592582307,11.243396226417643
820,385900.0743737136,5816731.600129477,8.60754716981327
821,385863.4611661664,5816757.715223816,6.000000000001362
822,385899.87437371357,5816724.077487967,7.133962264152566
823,385923.8347510721,5816737.7944690995,8.203773584907504
824,385901.4649397513,5816717.27182759,6.073584905661761
825,385893.00456239283,5816708.618997402,6.375471698114649
826,385899.8498454117,5816709.432204949,6.947169811322327
827,385901.56682654377,5816688.341638911,4.800000000001091
828,385889.71210956265,5816697.394469099,6.9339622641525205
829,385925.77626050607,5816752.749186081,7.9981132075489825
830,385923.60833597777,5816701.728431364,8.598113207549124
831,385909.3045623928,5816773.503903062,4.016981132076377
832,385900.6253171098,5816703.428431364,8.092452830190517
833,385888.9668265438,5816715.14163891,8.800000000002001
834,385892.6272039023,5816723.032204948,4.800000000001091
835,385891.9668265438,5816728.941638911,6.000000000001364
836,385893.57626050606,5816733.669940798,6.409433962265617
837,385890.2649397513,5816745.177487968,8.477358490567974
838,385890.88003409095,5816773.35673325,11.25660377358746
839,385912.56682654377,5816783.941638911,4.800000000001091
840,385811.50456239283,5816735.507676647,9.85849056603998
841,385822.21210956265,5816734.564280421,9.716981132077676
842,385851.12720390223,5816734.281261552,10.33018867924763
843,385815.0894680532,5816693.337865326,9.38679245283233
844,385818.5800340909,5816687.111450232,7.971698113209362
845,385833.39135484566,5816805.97937476,8.34905660377548
846,385850.65550578904,5816805.64918608,8.301886792454724
847,385861.12720390223,5816807.064280421,6.792452830190222
848,385777.5894680532,5816763.007676647,9.48113207547385
849,385752.77814729844,5816730.837865326,8.25471698113396
850,385757.16493975127,5816722.583148344,9.009433962266197
851,385731.0328642796,5816695.035978533,10.235849056606096
852,385891.50456239283,5816688.054846458,8.254716981133948
853,386080.31399635517,5816733.730318156,8.000000000001853
854,385948.4555057891,5816695.413337024,6.6698113207562235
855,385952.3347510721,5816699.207676646,8.849056603775603
856,385953.00456239283,5816687.68692193,8.530188679247225
857,385996.2989020155,5816792.57182759,12.000000000002728
858,385988.36493975134,5816794.513337024,6.803773584907208
859,385980.4743737136,5816795.124657779,10.30566037736083
860,385985.91965673247,5816774.983148345,12.64339622641797
861,385993.1272039023,5816781.785035137,10.822641509436425
862,385970.8460718268,5816798.488808722,8.000000000001819
863,385986.57248692116,5816789.817110609,6.164150943397631
864,385976.53286427964,5816786.405789854,8.000000000001823
865,385993.20078880794,5816801.943525704,10.058490566040017
866,385969.91210956266,5816786.447299289,11.718867924530965
867,385963.9932416381,5816791.309563439,11.462264150946002
868,385945.9706001287,5816766.302016269,10.043396226417377
869,385989.56682654377,5816732.609563439,4.800000000001091
870,386004.72154352494,5816709.760506835,5.505660377359733
871,385971.53663786454,5816738.841638911,11.545283018870547
872,386016.06871333625,5816696.592582307,10.896226415096821
873,385966.1328642796,5816747.305789854,6.35660377358635
874,385994.50833597773,5816741.388808722,11.498113207549773
875,386126.13097748725,5816729.802016269,8.383018867926435
876,386124.6838076759,5816705.803903062,6.681132075473211
877,386125.27814729855,5816693.2906955145,11.686792452832842
878,386102.14607182686,5816700.220884194,8.918867924530325
879,386107.6762605061,5816739.654846458,7.916981132077266
880,386004.57248692116,5816784.388808722,9.90566037736074
881,386005.9743737136,5816793.518997401,8.000000000001819
882,386017.21588314755,5816686.096355892,6.800000000001546
883,386011.70078880794,5816691.073714382,6.726415094341149
884,386005.9498454117,5816696.8491860805,6.935849056605352
885,385998.359279374,5816704.307676647,6.000000000001364
886,385988.6649397513,5816712.941638911,8.800000000002001
887,385981.3668265438,5816718.541638911,6.800000000001546
888,385975.7668265438,5816724.341638911,4.800000000001091
889,385972.0272039023,5816729.877487968,8.128301886794302
890,385964.1668265438,5816734.941638911,4.800000000001091
891,385959.5422982419,5816740.930318156,8.26981132075659
892,385953.90833597776,5816746.558620043,7.928301886794253
893,385946.85927937395,5816751.939752119,8.18867924528488
894,385935.56682654377,5816761.941638911,6.800000000001546
895,386111.5064491853,5816763.411450231,8.786792452832184
896,386011.25739258155,5816778.385035138,6.0849056603787455
897,386006.9668265438,5816741.541638911,8.000000000001819
898,386000.88003409095,5816718.432204949,9.811320754719205
899,385995.9668265438,5816750.541638911,8.000000000001819
900,386000.74795861926,5816770.266167212,11.022641509436461
901,385957.8743737136,5816755.447299289,10.303773584907999
902,385993.73097748717,5816730.5756011745,5.613207547171086
903,385987.1668265438,5816727.541638911,4.800000000001091
904,386029.5007888079,5816687.94918608,7.688679245284769
905,385996.9668265438,5816757.341638911,8.000000000001819
906,386130.6989020155,5816774.78692193,4.800000000001091
907,386125.8272039023,5816743.315223817,4.800000000001091
908,386122.93286427966,5816716.341638911,4.800000000001091
909,386120.8498454117,5816701.258620043,4.800000000001091
910,386118.96682654385,5816686.741638911,4.800000000001091
911,386104.76682654384,5816692.341638911,4.800000000001091
912,386105.76682654384,5816704.14163891,4.800000000001091
913,386108.43663786456,5816715.868054005,5.822641509435277
914,386109.43852465705,5816730.081261552,4.800000000001091
915,386115.64984541177,5816781.198242684,5.826415094340942
916,386117.3668265438,5816799.741638911,4.800000000001091
917,386009.1668265438,5816760.14163891,4.800000000001091
918,386005.73852465703,5816801.35673325,8.53773584905854
919,385941.58758126077,5816779.422770986,13.113207547172792
920,385953.0026756004,5816783.102016269,9.811320754719212
921,386080.31399635517,5816721.639752118,9.433962264153088
922,386070.59701522306,5816724.234091741,7.971698113209356
923,386055.8328642797,5816720.460506835,12.924528301889728
924,386080.73852465703,5816704.847299288,9.292452830190795
925,386131.91776994005,5816786.68692193,3.8207547169819853
926,386082.6724869212,5816791.734091741,9.811320754719207
927,386089.0875812608,5816801.451072873,9.339622641511552
928,386011.3045623929,5816786.120884194,5.6603773584918535
929,386011.3989020155,5816793.85673325,5.37735849056726
930,386014.55927937396,5816806.545412496,6.0377358490579764
931,386003.4743737136,5816724.328431363,7.547169811322464
932,386239.92154352495,5816691.952959665,8.000000000001819
933,386240.8234303174,5816700.088808722,9.909433962266396
934,386241.2347510721,5816714.87182759,9.658490566039923
935,386243.00833597773,5816731.168054005,9.841509433964493
936,386244.60456239287,5816751.213337024,10.366037735851414
937,386257.60078880796,5816801.939752119,10.171698113209857
938,386252.2894680532,5816714.022770986,11.339622641512003
939,386136.56682654377,5816794.341638911,4.800000000001091
940,386257.77248692117,5816787.032204948,9.715094339624853
941,386253.74418503436,5816766.866167213,10.290566037738191
942,386245.6121095627,5816789.168054005,4.800000000001091
943,386254.3668265438,5816751.447299289,8.000000000001819
944,386246.44041144947,5816796.975601175,6.839622641510991
945,386245.42154352495,5816779.8491860805,7.147169811322376
946,386179.7838076759,5816745.177487968,10.47169811320993
947,386179.54795861925,5816735.318997402,10.188679245285334
948,386183.4630529589,5816727.488808722,6.650943396227925
949,386176.19890201546,5816726.451072873,8.160377358492426
950,386179.9253171098,5816716.215223816,8.537735849058546
951,386187.04795861925,5816717.583148344,6.179245283020271
952,386214.26493975136,5816754.752959666,6.886792452831756
953,386211.57626050606,5816710.27182759,12.075471698115951
954,386180.5856944683,5816701.828431363,8.86792452830391
955,386178.4630529589,5816686.309563439,7.452830188680943
956,386178.1328642796,5816695.507676647,4.3396226415104255
957,386181.0102227702,5816693.620884194,5.424528301888034
958,386169.7838076759,5816691.168054005,8.820754716983137
959,386159.4536189966,5816687.252959666,5.990566037737216
960,386163.3215435249,5816690.837865326,8.726415094341608
961,386153.9819208834,5816706.734091741,11.132075471700643
962,386171.6706001287,5816714.988808722,8.018867924530129
963,386157.4253171098,5816721.451072873,10.047169811323037
964,386160.8215435249,5816731.262393627,9.292452830190792
965,386167.23663786455,5816756.026544571,10.660377358492989
966,386160.4441850343,5816764.139752118,12.075471698115951
967,386184.4536189966,5816755.318997402,9.622641509436152
968,386193.18003409094,5816755.130318156,5.990566037737214
969,386172.1422982419,5816740.743525703,4.8113207547180785
970,386169.1234303174,5816744.139752118,6.5094339622656285
971,386167.2838076759,5816737.347299288,5.707547169812618
972,386158.7460718268,5816739.469940797,6.933962264152524
973,386163.84041144943,5816743.668054005,6.981132075473288
974,386153.7932416381,5816744.375601175,7.45283018868094
975,386159.73663786455,5816750.083148344,6.839622641510993
976,386282.89701522305,5816719.988808722,9.05660377358696
977,386282.04795861925,5816713.809563439,9.669811320756912
978,386307.61399635515,5816713.573714382,12.26415094339902
979,386292.89701522305,5816692.0171106085,9.858490566039997
980,386284.21776994003,5816691.309563439,9.339622641511548
981,386302.6611661665,5816690.130318156,7.830188679247063
982,386309.1706001287,5816738.054846458,9.433962264153088
983,386306.71776994003,5816755.318997402,9.811320754719205
984,386309.21776994003,5816747.724657779,5.75471698113338
985,386311.24607182684,5816770.743525703,11.933962264153651
986,386314.26493975136,5816794.18692193,9.71698113207768
987,386289.3121095627,5816788.620884194,7.405660377360179
988,386312.000788808,5816805.413337024,9.24528301887002
989,386329.6894680532,5816791.4039030615,11.320754716983702
990,386191.38758126076,5816783.9039030615,10.141509433964567
991,386186.34041144943,5816764.705789854,5.424528301888023
992,386164.35927937395,5816702.535978533,7.311320754718639
993,386519.3668265439,5816757.402016269,8.800000000002001
994,386519.5517322042,5816768.234091741,8.937735849058626
995,386519.96682654385,5816779.941638911,10.000000000002274
996,386520.3875812608,5816796.209563439,7.020754716982723
997,386382.12531710987,5816801.249186081,10.228301886794776
998,386379.74607182684,5816787.968054005,9.447169811322905
999,386380.5102227702,5816781.268054005,7.23962264151108
1000,386380.4479586193,5816771.518997401,6.598113207548672
1001,386381.26493975136,5816762.775601175,9.124528301888867
1002,386379.26305295894,5816744.4039030615,8.660377358492536
1003,386379.3158831476,5816735.458620043,7.281132075473356
1004,386380.2064491853,5816727.385035138,5.9622641509447565
1005,386377.5158831476,5816718.052959666,6.924528301888366
1006,386379.6913548457,5816708.594469099,7.366037735850726
1007,386380.2517322042,5816700.00201627,7.269811320756371
1008,386367.30644918536,5816688.952959665,9.732075471700323
1009,386368.39701522305,5816699.024657778,9.090566037737913
1010,386367.2234303174,5816712.202016269,8.000000000001819
1011,386367.93663786456,5816722.428431364,9.275471698115316
1012,386368.6441850344,5816744.518997401,7.733962264152696
1013,386368.88569446834,5816753.26428042,10.577358490568441
1014,386368.3724869212,5816762.847299288,6.0509433962277885
1015,386369.6932416382,5816771.769940797,11.294339622644076
1016,386369.4158831476,5816780.134091741,8.000000000001819
1017,386368.76682654384,5816787.341638911,8.000000000001819
1018,386368.4687133363,5816795.518997401,5.241509433963458
1019,386531.0045623929,5816796.258620043,6.800000000001546
1020,386529.76682654384,5816772.749186081,5.596226415095605
1021,386530.3536189967,5816749.0756011745,8.947169811322794
1022,386529.5668265439,5816740.941638911,8.000000000001819
1023,386530.2158831476,5816715.1265445715,8.000000000001819
1024,386529.3668265439,5816700.541638911,10.000000000002274
1025,386518.26682654384,5816691.515223816,8.126415094341468
1026,386518.76682654384,5816700.541638911,8.800000000002001
1027,386519.2328642797,5816723.209563439,7.1566037735865295
1028,386519.000788808,5816731.734091741,6.007547169812684
1029,386519.7328642797,5816740.081261552,8.800000000002001
1030,386380.76682654384,5816753.741638911,4.800000000001091
1031,386380.3913548457,5816689.97937476,5.786792452831503
1032,386387.0366378646,5816804.375601175,9.38679245283232
1033,386416.28192088346,5816781.734091741,9.669811320756919
1034,386424.300788808,5816780.318997402,6.650943396227925
1035,386431.28192088346,5816784.422770986,8.207547169813186
1036,386439.63097748725,5816784.18692193,7.0754716981148205
1037,386438.26305295894,5816778.998242685,5.518867924529557
1038,386447.13097748725,5816804.752959666,8.443396226417011
1039,386440.10267560044,5816797.535978533,7.5943396226432345
1040,386457.5083359778,5816800.554846458,8.867924528303906
1041,386472.83852465707,5816795.366167213,9.952830188681503
1042,386480.10267560044,5816772.488808722,9.339622641511557
1043,386437.5083359778,5816759.5171106085,10.0943396226438
1044,386431.8479586193,5816768.47937476,7.54716981132247
1045,386440.0555057891,5816767.583148344,6.839622641510991
1046,386445.5272039023,5816776.969940797,7.452830188680943
1047,386450.2441850344,5816777.724657779,6.886792452831753
1048,386459.81965673255,5816773.337865326,7.358490566039415
1049,386448.92343031743,5816793.14918608,7.783018867926294
1050,386447.3196567325,5816787.960506835,7.2169811320771124
1051,386457.79135484574,5816789.5171106085,8.962264150945431
1052,386454.3951284306,5816784.234091741,7.641509433964002
1053,386447.79135484574,5816765.885035138,8.443396226417018
1054,386455.1970152231,5816762.630318156,8.632075471700082
1055,386430.81022277026,5816727.77182759,12.594339622644371
1056,386488.92343031743,5816713.998242685,10.141509433964567
1057,386464.0649397514,5816707.347299288,8.632075471700098
1058,386471.23475107213,5816701.592582307,7.311320754718647
1059,386467.5555057891,5816698.432204949,7.452830188680935
1060,386421.94229824195,5816724.800129477,6.698113207548692
1061,386476.7064491854,5816803.715223816,11.981132075474422
1062,386435.480034091,5816687.394469099,11.320754716983696
1063,386435.0555057891,5816703.951072873,7.358490566039401
1064,386409.3951284306,5816785.64918608,5.471698113208787
1065,386466.75361899665,5816780.083148344,8.301886792454711
1066,386426.75361899665,5816750.602016269,9.764150943398446
1067,386431.8479586193,5816754.422770986,5.84905660377492
1068,386369.44229824195,5816806.451072873,11.981132075474422
1069,386660.33286427957,5816713.424657779,6.7320754716981135
1070,386661.00456239283,5816781.047299288,6.800000000000001
1071,386661.7932416381,5816793.435978534,8.8
1072,386691.2007888079,5816803.269940797,6.0
1073,386691.5460718268,5816756.473714382,6.869811320754713
1074,386692.7422982419,5816742.0756011745,5.426415094339621
1075,386694.2611661664,5816725.477487967,9.667924528301882
1076,386695.36682654376,5816711.541638911,8.0
1077,386694.0460718268,5816693.824657778,4.800000000000001
1078,386677.31022277015,5816796.809563439,4.800000000000001
1079,386676.2838076758,5816777.492582307,6.0
1080,386676.56682654377,5816768.14163891,4.800000000000001
1081,386675.7668265437,5816694.14163891,4.800000000000001
1082,386660.4328642796,5816749.668054005,7.875471698113206
1083,386582.82720390224,5816738.9039030615,11.037735849056606
1084,386564.4309774871,5816775.035978533,16.0377358490566
1085,386585.13852465694,5816793.47937476,8.867924528301888
1086,386613.29890201543,5816780.224657779,8.301886792452832
1087,386606.3649397513,5816787.818997402,6.981132075471701
1088,386598.6290906947,5816788.998242685,8.726415094339622
1089,386604.66682654375,5816777.583148344,11.273584905660378
1090,386605.51588314754,5816769.611450232,8.962264150943398
1091,386594.6196567324,5816775.743525703,7.688679245283021
1092,386595.2800340909,5816765.7906955145,10.943396226415096
1093,386582.68569446827,5816772.252959666,10.849056603773585
1094,386584.47814729845,5816759.234091741,11.415094339622641
1095,386575.37437371357,5816747.488808722,9.528301886792452
1096,386588.2517322041,5816721.215223816,8.962264150943398
1097,386611.4121095626,5816732.111450232,9.245283018867923
1098,386648.11022277013,5816740.083148344,9.764150943396226
1099,386642.82720390224,5816745.696355892,7.641509433962267
1100,386648.15739258146,5816752.252959666,8.77358490566038
1101,386616.3649397513,5816720.177487968,8.018867924528303
1102,386608.67626050604,5816717.866167213,7.264150943396226
1103,386616.6479586192,5816711.168054005,7.405660377358487
1104,386609.2422982419,5816710.177487968,7.594339622641508
1105,386611.1290906947,5816703.715223816,5.188679245283021
1106,386612.35550578905,5816696.309563439,7.971698113207549
1107,386602.7800340909,5816688.196355892,12.452830188679252
1108,386599.3838076758,5816700.224657779,11.27358490566038
1109,386599.00644918525,5816711.969940797,11.226415094339623
1110,386584.8083359777,5816705.130318156,7.92452830188679
1111,386695.7045623928,5816686.309563439,7.641509433962279
1112,386730.2800340909,5816739.705789854,15.518867924528292
1113,386726.22343031736,5816755.460506835,10.990566037735853
1114,386741.6479586192,5816728.9039030615,9.858490566037739
1115,386714.9026756004,5816794.847299288,8.962264150943396
1116,386720.2800340909,5816799.045412496,11.462264150943396
1117,386729.7139963551,5816801.4039030615,10.990566037735846
1118,386740.51588314754,5816797.724657779,11.886792452830191
1119,386617.7800340909,5816740.035978533,7.311320754716985
1120,386624.4309774871,5816736.875601175,7.594339622641508
1121,386629.85550578905,5816740.130318156,6.462264150943401
1122,386604.19512843055,5816736.498242685,7.075471698113205
1123,386595.51588314754,5816739.752959666,8.72641509433962
1124,386591.69512843055,5816733.102016269,8.254716981132075
1125,386598.15739258146,5816730.224657779,8.537735849056606
1126,386595.0441850343,5816688.620884194,10.896226415094336
1127,386725.0913548456,5816725.130318156,8.018867924528303
1128,386745.7856944683,5816741.056733251,9.296226415094344
1129,386746.2573925815,5816750.481261552,5.249056603773591
1130,386743.4404114494,5816756.262393627,9.386792452830182
1131,386620.2800340909,5816784.752959666,7.452830188679245
1132,386620.18569446827,5816778.385035138,7.216981132075472
1133,386901.1234303174,5816806.345412496,8.756603773586884
1134,386908.17060012865,5816801.373714383,6.077358490567413
1135,386909.8026756004,5816789.915223816,9.118867924530374
1136,386909.55550578906,5816781.752959666,6.000000000001364
1137,386909.66682654375,5816774.886921929,5.396226415095568
1138,386908.0989020155,5816766.028431363,12.407547169814134
1139,386909.16682654375,5816757.541638911,4.800000000001091
1140,386909.35550578905,5816737.092582307,6.800000000001546
1141,386908.3139963551,5816725.303903062,8.720754716983134
1142,386909.3007888079,5816713.913337024,9.562264150945575
1143,386899.7913548457,5816685.420884194,8.38301886792644
1144,386908.55927937396,5816700.341638911,12.958490566040679
1145,386908.36682654376,5816689.620884194,10.000000000002274
1146,386898.3064491853,5816707.635978533,11.47547169811582
1147,386900.9366378645,5816716.839752118,10.000000000002302
1148,386898.87248692114,5816724.839752118,10.000000000002274
1149,386899.17437371355,5816732.777487967,10.409433962266526
1150,386900.17626050604,5816746.645412495,10.184905660379675
1151,386899.56682654377,5816762.285035137,6.8000000000015435
1152,386899.8328642796,5816773.77937476,12.613207547172678
1153,386897.21965673246,5816783.1944691,4.800000000001091
1154,386900.41588314757,5816791.311450232,12.000000000002728
1155,386900.16682654375,5816799.741638911,4.800000000001091
1156,386813.8800340909,5816703.824657778,8.384905660379266
1157,386814.0932416381,5816715.218997401,7.8679245283036705
1158,386813.62720390223,5816739.896355892,8.800000000002001
1159,386813.37814729847,5816751.109563439,5.983018867925883
1160,386813.16682654375,5816764.541638911,10.800000000002456
1161,386814.03475107206,5816780.588808722,7.918867924530103
1162,386827.16682654375,5816803.14163891,8.800000000002001
1163,386825.9649397513,5816791.654846458,8.752830188681234
1164,386826.3649397513,5816780.37182759,8.107547169813161
1165,386826.0875812607,5816769.430318156,7.537735849058313
1166,386826.1366378645,5816745.569940798,9.005660377360535
1167,386825.7649397513,5816727.939752119,6.181132075473097
1168,386825.5007888079,5816714.828431363,9.749056603775795
1169,386825.97814729845,5816692.0208841935,10.000000000002274
1170,386806.7781472985,5816786.68692193,9.669811320756919
1171,386779.84418503434,5816725.177487968,10.849056603776049
1172,386773.52343031735,5816718.007676647,9.905660377360743
1173,386769.2309774871,5816729.234091741,10.047169811323043
1174,386779.0894680532,5816757.441638911,7.358490566039406
1175,386760.7875812607,5816794.988808722,7.358490566039408
1176,386761.02343031735,5816806.168054005,8.490566037737779
1177,386754.4649397513,5816797.760506835,14.116981132078681
1178,386762.9102227702,5816717.252959666,13.254716981135084
1179,386813.7215435249,5816687.503903062,10.607547169813735
1180,386868.1460718268,5816725.413337024,9.575471698115388
1181,386865.2215435249,5816707.394469099,9.009433962266192
1182,386873.0989020155,5816712.960506835,6.6981132075486975
1183,386867.1083359777,5816712.818997402,7.547169811322475
1184,386863.5706001287,5816803.9039030615,10.66037735849299
1185,386936.40078880795,5816771.734091741,8.867924528303895
1186,386944.9856944683,5816770.7906955145,11.22641509434217
1187,386946.87248692114,5816735.602016269,9.433962264153095
1188,386935.8347510721,5816717.441638911,5.235849056604965
1189,386946.02343031735,5816717.205789854,10.471698113209925
1190,386946.02343031735,5816687.205789854,11.037735849059114
1191,386871.68380767584,5816750.743525703,7.2169811320771124
1192,386871.4007888079,5816744.800129477,7.500000000001711
1193,386860.5989020155,5816748.998242685,8.443396226417011
1194,386779.32531710976,5816748.337865326,8.490566037737779
1195,385006.74418503436,5816853.98692193,4.800000000001091
1196,385006.7668265438,5816863.741638911,4.800000000001091
1197,385006.7668265438,5816871.341638911,6.800000000001546
1198,385007.7668265438,5816886.941638911,12.000000000002728
1199,385008.06116616644,5816895.552959666,6.000000000001364
1200,385009.24984541174,5816909.113337024,9.556603773587081
1201,385009.3517322042,5816926.151072873,11.303773584908232
1202,385023.28569446836,5816926.107676647,10.628301886794866
1203,385016.3215435249,5816914.752959666,7.935849056605572
1204,385019.57437371364,5816887.913337024,14.918867924531694
1205,385017.9706001287,5816862.107676647,16.849056603777427
1206,385016.1668265438,5816851.541638911,4.800000000001091
1207,385014.9668265438,5816827.741638911,12.80000000000291
1208,385085.92343031743,5816912.475601175,9.92452830188905
1209,385080.42531710985,5816922.968054005,12.23584905660655
1210,385070.3026756004,5816926.417110609,9.003773584907716
1211,385099.71776994003,5816926.2906955145,9.662264150945587
1212,384978.1064491853,5816924.120884194,11.179245283021409
1213,384967.1158831476,5816925.866167213,8.16037735849242
1214,384969.8045623929,5816918.507676647,6.415094339624097
1215,384974.5215435249,5816915.866167213,5.566037735850325
1216,384960.6536189966,5816912.139752118,8.820754716983137
1217,384955.70078880794,5816921.196355892,8.018867924530124
1218,384956.17248692113,5816903.602016269,9.481132075473855
1219,384922.0215435249,5816892.564280421,10.801886792455287
1220,384922.2102227702,5816876.432204949,8.82075471698314
1221,384963.5309774872,5816872.705789854,6.226415094341036
1222,384970.93663786456,5816866.620884194,8.018867924530126
1223,384981.3139963551,5816865.0171106085,7.264150943397883
1224,384945.04041144944,5816871.762393627,6.792452830190227
1225,384940.6064491853,5816890.252959666,6.132075471699507
1226,384937.35173220414,5816841.007676647,5.707547169812613
1227,384945.93663786456,5816832.092582307,7.641509433964007
1228,384925.88946805324,5816829.639752118,7.6886792452847645
1229,384925.9838076759,5816822.564280421,6.8396226415109815
1230,384926.3139963551,5816817.092582307,5.754716981133394
1231,385030.8422982419,5816873.083148344,10.990566037738356
1232,385049.8045623929,5816889.451072873,7.169811320756348
1233,385053.2951284306,5816892.5171106085,6.462264150944864
1234,385052.91776994005,5816931.620884194,11.509433962266769
1235,385060.700788808,5816916.196355892,7.3584905660394115
1236,385062.1630529589,5816829.498242685,9.38679245283233
1237,385039.8517322042,5816833.130318156,9.009433962266202
1238,385051.9743737136,5816831.337865326,8.867924528303897
1239,385068.200788808,5816890.252959666,7.594339622643232
1240,385047.25739258155,5816882.092582307,7.169811320756354
1241,385050.27626050607,5816876.762393627,6.2735849056618
1242,385045.7951284306,5816872.18692193,8.443396226417006
1243,385077.2102227702,5816876.2906955145,7.924528301888591
1244,385090.60644918535,5816879.639752118,7.216981132077119
1245,385104.1913548457,5816867.469940797,7.5000000000017
1246,385075.4649397514,5816869.262393627,9.905660377360745
1247,385042.25739258155,5816915.441638911,7.971698113209363
1248,385036.78569446836,5816904.639752118,8.018867924530124
1249,385079.28569446836,5816892.139752118,7.358490566039415
1250,385084.0026756004,5816903.696355892,7.500000000001711
1251,385100.6536189967,5816888.837865326,7.405660377360171
1252,385096.73852465703,5816834.215223816,5.943396226416449
1253,385162.7668265438,5816828.541638911,8.000000000001819
1254,385173.36682654376,5816842.741638911,8.000000000001819
1255,385153.21022277017,5816855.551072873,10.607547169813726
1256,385144.23663786455,5816821.617110609,8.760377358492553
1257,385287.980034091,5816925.702016269,6.932075471699683
1258,385261.1441850344,5816820.326544571,10.000000000002274
1259,385254.1196567325,5816827.918997401,8.575471698115148
1260,385247.1536189966,5816830.983148345,9.737735849058819
1261,385241.08569446835,5816838.673714383,6.986792452831772
1262,385234.70833597775,5816843.490695515,5.633962264152219
1263,385227.5158831476,5816849.034091741,8.464150943398144
1264,385220.1611661664,5816853.67937476,7.256603773586552
1265,385206.3536189966,5816862.439752119,12.088679245285764
1266,385183.238524657,5816875.5756011745,6.000000000001364
1267,385171.4781472985,5816881.9623936275,12.05283018868198
1268,385124.7668265438,5816916.14163891,8.800000000002001
1269,385173.7555057891,5816892.258620043,10.800000000002456
1270,385182.00456239283,5816888.647299288,6.800000000001546
1271,385191.8158831476,5816882.798242684,6.800000000001546
1272,385199.68758126075,5816876.783148345,8.800000000002001
1273,385207.2838076759,5816873.854846458,7.66792452830363
1274,385226.3102227702,5816861.847299288,12.000000000002728
1275,385232.6309774872,5816857.069940798,5.34716981132197
1276,385237.9479586193,5816853.515223816,6.800000000001546
1277,385250.9555057891,5816844.085035137,8.000000000001819
1278,385261.1706001287,5816835.556733251,8.762264150945416
1279,385267.3102227702,5816830.541638911,8.000000000001819
1280,385168.39701522305,5816921.730318156,4.800000000001091
1281,385303.6121095627,5816920.549186081,4.800000000001091
1282,385168.9819208834,5816927.885035138,8.000000000001819
1283,385153.83663786453,5816874.817110609,13.492452830191747
1284,385151.90456239285,5816865.128431364,10.169811320757026
1285,385144.7668265438,5816842.541638911,12.000000000002728
1286,385140.9668265438,5816831.14163891,8.800000000002001
1287,385135.56682654377,5816814.941638911,6.800000000001546
1288,385115.36682654376,5816817.541638911,4.800000000001091
1289,385132.56682654377,5816869.741638911,4.800000000001091
1290,385136.9668265438,5816882.941638911,6.000000000001364
1291,385150.9668265438,5816923.741638911,6.800000000001546
1292,385139.56682654377,5816859.341638911,4.800000000001091
1293,385299.6573925816,5816823.877487968,6.071698113208918
1294,385309.4517322042,5816825.930318156,10.688679245285446
1295,385311.2158831476,5816906.409563439,10.21886792453063
1296,385305.43852465705,5816908.041638911,9.45471698113422
1297,385296.7158831476,5816913.939752119,10.264150943398567
1298,385300.8404114495,5816910.573714382,10.264150943398551
1299,385272.9668265438,5816932.541638911,4.800000000001091
1300,385141.72720390226,5816928.64918608,10.283018867926867
1301,385213.7555057891,5816904.498242685,10.42452830188916
1302,385205.26493975136,5816909.026544571,9.481132075473854
1303,385232.6706001287,5816916.385035138,9.150943396228497
1304,385223.4724869212,5816912.658620043,9.528301886794617
1305,385225.9724869212,5816905.347299288,7.452830188680941
1306,385197.1989020155,5816928.7906955145,7.783018867926299
1307,385207.6706001287,5816925.866167213,7.971698113209362
1308,385208.2838076759,5816913.035978533,6.886792452831753
